time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,br,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitch_setpoint,pitcherr,roll_pid_out,roll_setpoint,rollerr,x_pid_out,xerr,yerr
1722032102.8584151,412.000,334.000,66.000,410.000,336.000,65.000,408.000,336.000,66.000, 0.152, 0.155,-2.000, 2.000,-2.000, 2.000,-13.160,13.160,-12.930, 0.000, 1.489,-85.083,66.0000,318.467,239.633,106.391,62.623,471.024,-2.194, 2.188, 0.064, 0.154, 0.059, 0.593,0.00000,0.00000,0.15402,0.04177,0.01062,0.00000,0.59265,-0.02416,0.00000,-0.05866,-0.10856,-1.00000,0.00000
1722032103.008339,410.000,336.000,65.000,408.000,336.000,66.000,404.000,340.000,65.000, 0.155, 0.150,-2.000, 0.000,-2.000, 0.000,-12.930, 0.000,-26.690,26.690,-91.811,178.086,65.0000,318.638,239.658,106.396,62.657,471.654,-2.190, 2.184, 0.059, 0.193, 0.394, 0.499,0.00000,0.00000,0.19303,0.04137,0.01200,0.00000,0.49907,-0.01949,0.00000,-0.39412,-0.10489,-1.00000,0.00000
1722032103.174289,408.000,336.000,66.000,404.000,340.000,65.000,400.000,344.000,66.000, 0.150, 0.166,-4.000, 4.000,-4.000, 4.000,-26.690,26.690,-24.113,24.113,15.532,-15.532,66.0000,318.280,240.221,106.350,62.738,472.334,-2.185, 2.181, 0.071, 0.128, 0.306,-0.046,0.00000,0.00000,0.12790,0.04227,0.01823,0.00000,-0.04648,-0.02039,0.00000,-0.30585,-0.10422,-1.00000,0.00000
1722032103.354303,404.000,340.000,65.000,400.000,344.000,66.000,396.000,350.000,66.000, 0.166, 0.180,-4.000, 4.000,-4.000, 4.000,-24.113,24.113,-22.221,33.332,10.510,51.214,66.0000,318.227,240.428,106.289,62.752,473.925,-2.179, 2.173, 0.087, 0.160, 0.264,-0.853,0.00000,0.00000,0.15999,0.04158,0.02840,0.00000,-0.85337,-0.02022,0.00000,-0.26361,-0.10356,-1.00000,0.00000
1722032103.5104482,400.000,344.000,66.000,396.000,350.000,66.000,390.000,352.000,66.000, 0.180, 0.156,-4.000, 6.000,-4.000, 6.000,-22.221,33.332,-38.387,12.796,-103.421,-131.388,66.0000,318.378,240.238,106.425,62.687,472.807,-2.184, 2.180, 0.078, 0.112, 0.203,-0.284,0.00000,0.00000,0.11209,0.04224,0.02120,0.00000,-0.28363,-0.02045,0.00000,-0.20306,-0.10289,-1.00000,0.00000
1722032103.672009,396.000,350.000,66.000,390.000,352.000,66.000,388.000,354.000,67.000, 0.156, 0.161,-6.000, 2.000,-6.000, 2.000,-38.387,12.796,-12.387,12.387,161.026,-2.532,67.0000,319.131,240.183,106.850,62.586,472.310,-2.184, 2.183, 0.080, 0.041, 0.027,-0.231,0.00000,0.00000,0.04126,0.04299,0.02191,0.00000,-0.23090,-0.02232,0.00000,-0.02749,-0.11090,0.00000,0.00000
1722032103.825881,390.000,352.000,66.000,388.000,354.000,67.000,388.000,354.000,66.000, 0.161, 0.154,-2.000, 2.000,-2.000, 2.000,-12.387,12.387, 0.000, 0.000,80.543,-80.543,66.0000,319.495,239.805,106.906,62.565,471.775,-2.189, 2.185, 0.075, 0.103,-0.027, 0.090,0.00000,0.00000,0.10292,0.04193,0.01811,0.00000,0.09048,-0.02274,0.00000,0.02683,-0.10789,0.00000,0.00000
1722032103.9608629,388.000,354.000,67.000,388.000,354.000,66.000,390.000,354.000,67.000, 0.154, 0.135, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,14.811, 0.000,109.689, 0.000,67.0000,319.497,239.767,106.861,62.610,471.566,-2.191, 2.186, 0.072, 0.132,-0.020, 0.239,0.00000,0.00000,0.13233,0.04167,0.01641,0.00000,0.23866,-0.02262,0.00000,0.02000,-0.10789,0.00000,0.00000
1722032104.1048288,388.000,354.000,66.000,390.000,354.000,67.000,394.000,350.000,66.000, 0.135, 0.144, 2.000, 0.000, 2.000, 0.000,14.811, 0.000,27.741,-27.741,89.670,-192.390,66.0000,319.447,239.817,106.869,62.514,472.641,-2.183, 2.179, 0.070, 0.108, 0.435,-0.110,0.00000,0.00000,0.10777,0.04202,0.02086,0.00000,-0.10990,-0.01652,0.00000,-0.43540,-0.10789,0.00000,0.00000
1722032104.262732,390.000,354.000,67.000,394.000,350.000,66.000,400.000,346.000,66.000, 0.144, 0.158, 4.000,-4.000, 4.000,-4.000,27.741,-27.741,38.037,-25.358,65.270,15.108,66.0000,319.103,239.953,106.806,62.505,472.557,-2.183, 2.181, 0.074, 0.062, 0.243,-0.150,0.00000,0.00000,0.06176,0.04251,0.02110,0.00000,-0.15007,-0.01894,0.00000,-0.24258,-0.10789,0.00000,0.00000
1722032104.402067,394.000,350.000,66.000,400.000,346.000,66.000,400.000,344.000,66.000, 0.158, 0.139, 6.000,-4.000, 6.000,-4.000,38.037,-25.358, 0.000,-14.337,-272.667,79.003,66.0000,318.826,239.962,106.617,62.614,472.004,-2.186, 2.183, 0.068, 0.103, 0.304, 0.142,0.00000,0.00000,0.10323,0.04178,0.01741,0.00000,0.14157,-0.01733,0.00000,-0.30413,-0.09922,-1.00000,0.00000
1722032104.560197,400.000,346.000,66.000,400.000,344.000,66.000,402.000,342.000,66.000, 0.139, 0.158, 0.000,-2.000, 0.000,-2.000, 0.000,-14.337,12.663,-12.663,80.170,10.602,66.0000,318.536,239.723,106.477,62.542,471.903,-2.187, 2.183, 0.071, 0.117, 0.162, 0.087,0.00000,0.00000,0.11658,0.04168,0.01829,0.00000,0.08739,-0.01873,0.00000,-0.16222,-0.10156,-1.00000,0.00000
1722032104.717349,400.000,344.000,66.000,402.000,342.000,66.000,402.000,344.000,66.000, 0.158, 0.157, 2.000,-2.000, 2.000,-2.000,12.663,-12.663, 0.000,12.716,-80.511,161.365,66.0000,318.835,239.720,106.503,62.671,471.501,-2.191, 2.185, 0.065, 0.180, 0.183, 0.420,0.00000,0.00000,0.18004,0.04080,0.01355,0.00000,0.42004,-0.01792,0.00000,-0.18282,-0.10089,-1.00000,0.00000
1722032104.860956,402.000,342.000,66.000,402.000,344.000,66.000,398.000,344.000,64.000, 0.157, 0.144, 0.000, 2.000, 0.000, 2.000, 0.000,12.716,-27.852, 0.000,-193.927,-88.543,64.0000,318.809,239.663,106.513,62.635,471.474,-2.193, 2.186, 0.059, 0.171, 0.244, 0.638,0.00000,0.00000,0.17124,0.04102,0.01026,0.00000,0.63807,-0.01675,0.00000,-0.24440,-0.10023,-1.00000,0.00000
1722032105.0194361,402.000,344.000,66.000,398.000,344.000,64.000,396.000,348.000,67.000, 0.144, 0.158,-4.000, 0.000,-4.000, 0.000,-27.852, 0.000,-12.627,25.255,96.120,159.448,67.0000,318.839,239.776,106.493,62.730,471.149,-2.194, 2.187, 0.066, 0.189, 0.037, 0.527,0.00000,0.00000,0.18863,0.04067,0.01082,0.00000,0.52670,-0.01916,0.00000,-0.03670,-0.09956,-1.00000,0.00000
1722032105.1632378,398.000,344.000,64.000,396.000,348.000,67.000,394.000,350.000,65.000, 0.158, 0.144,-2.000, 4.000,-2.000, 4.000,-12.627,25.255,-13.895,13.895,-8.811,-78.920,65.0000,318.475,240.348,106.419,62.782,472.392,-2.183, 2.178, 0.072, 0.128, 0.411,-0.206,0.00000,0.00000,0.12794,0.04145,0.01949,0.00000,-0.20611,-0.01372,0.00000,-0.41107,-0.09890,-1.00000,0.00000
1722032105.312565,396.000,348.000,67.000,394.000,350.000,65.000,390.000,352.000,66.000, 0.144, 0.149,-2.000, 2.000,-2.000, 2.000,-13.895,13.895,-26.839,13.419,-86.847,-3.194,66.0000,318.442,240.397,106.439,62.750,472.856,-2.182, 2.178, 0.084, 0.115, 0.122,-0.566,0.00000,0.00000,0.11539,0.04138,0.02366,0.00000,-0.56572,-0.01736,0.00000,-0.12216,-0.09823,-1.00000,0.00000
1722032105.452258,394.000,350.000,65.000,390.000,352.000,66.000,390.000,352.000,66.000, 0.149, 0.140,-4.000, 2.000,-4.000, 2.000,-26.839,13.419, 0.000, 0.000,191.812,-95.906,66.0000,318.449,240.479,106.423,62.778,473.155,-2.180, 2.176, 0.087, 0.127, 0.149,-0.721,0.00000,0.00000,0.12709,0.04112,0.02634,0.00000,-0.72061,-0.01632,0.00000,-0.14889,-0.09756,-1.00000,0.00000
1722032105.608973,390.000,352.000,66.000,390.000,352.000,66.000,390.000,352.000,66.000, 0.140, 0.156, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,66.0000,318.431,240.319,106.449,62.725,472.548,-2.183, 2.179, 0.083, 0.105, 0.079,-0.427,0.00000,0.00000,0.10549,0.04139,0.02359,0.00000,-0.42738,-0.01701,0.00000,-0.07901,-0.09690,-1.00000,0.00000
1722032105.7466218,390.000,352.000,66.000,390.000,352.000,66.000,392.000,352.000,66.000, 0.156, 0.138, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,14.512, 0.000,105.305, 0.000,66.0000,319.009,240.183,106.692,62.707,472.176,-2.187, 2.183, 0.083, 0.110,-0.121,-0.231,0.00000,0.00000,0.10997,0.04121,0.02223,0.00000,-0.23123,-0.01944,0.00000,0.12099,-0.10490,0.00000,0.00000
1722032105.906,390.000,352.000,66.000,392.000,352.000,66.000,392.000,350.000,66.000, 0.138, 0.159, 2.000, 0.000, 2.000, 0.000,14.512, 0.000, 0.000,-12.558,-91.122,-78.850,66.0000,319.229,240.433,106.661,62.913,472.463,-2.187, 2.179, 0.091, 0.186,-0.248,-0.547,0.00000,0.00000,0.18634,0.04013,0.02726,0.00000,-0.54742,-0.02110,0.00000,0.24816,-0.10190,0.00000,0.00000
1722032106.046164,392.000,352.000,66.000,392.000,350.000,66.000,392.000,350.000,65.000, 0.159, 0.140, 0.000,-2.000, 0.000,-2.000, 0.000,-12.558, 0.000, 0.000, 0.000,89.546,65.0000,319.249,240.395,106.661,62.896,472.526,-2.186, 2.178, 0.090, 0.190,-0.170,-0.563,0.00000,0.00000,0.18983,0.04022,0.02809,0.00000,-0.56280,-0.02035,0.00000,0.16975,-0.10190,0.00000,0.00000
1722032106.212692,392.000,350.000,66.000,392.000,350.000,65.000,392.000,350.000,65.000, 0.140, 0.167, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,65.0000,319.143,240.324,106.583,62.957,471.814,-2.191, 2.182, 0.090, 0.212,-0.416,-0.292,0.00000,0.00000,0.21225,0.03984,0.02553,0.00000,-0.29161,-0.02413,0.00000,0.41585,-0.10190,0.00000,0.00000
1722032106.365085,392.000,350.000,65.000,392.000,350.000,65.000,392.000,350.000,66.000, 0.167, 0.152, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,66.0000,319.732,240.076,106.634,63.052,471.598,-2.193, 2.180, 0.077, 0.330,-0.091, 0.023,0.00000,0.00000,0.33020,0.03821,0.02227,0.00000,0.02276,-0.02021,0.00000,0.09132,-0.10190,0.00000,0.00000
