time,c1x,c1y,c1z,c2x,c2y,c2z,c3x,c3y,c3z,dt1,dt2,ds1x,ds1y,ds2x,ds2y,v1x,v1y,v2x,v2y,ax,ay,px,py,tvx,tvy,tvz,rvx,rvy,rvz,heading,roll,pitch,ballang,ballradscale,headerr,heading_pid_out,pitch_pid_out,pitcherr,roll_pid_out,rollerr,x_pid_out,xerr,yerr
1719253530.808335,364.000,212.000,66.000,354.000,182.000,67.000,338.000,146.000,66.000, 0.063, 0.071,-10.000,-30.000,-10.000,-30.000,-158.626,-475.879,-224.945,-506.125,-932.371,-425.234,319.568,239.380,106.678,62.600,456.902, 2.183,-2.179,-0.044, 0.133,-3.455, 1.145,1.38160,95.70789,0.13307,0.01409,0.41523,94.00000,0.24920,-18.00000,-0.05395,0.00000,0.00000
1719253530.8739572,354.000,182.000,67.000,338.000,146.000,66.000,320.000,110.000,66.000, 0.071, 0.066,-16.000,-36.000,-16.000,-36.000,-224.945,-506.125,-274.009,-548.018,-746.896,-637.724,320.268,238.897,106.711,62.677,456.761, 2.188,-2.176, 0.013, 0.361,-1.891, 2.594,1.57080,130.00000,0.36086,0.01163,0.35394,130.00000,0.22518,-0.00000,-0.05395,0.00000,1.00000
1719253530.936086,338.000,146.000,66.000,320.000,110.000,66.000,290.000,106.000,72.000, 0.066, 0.062,-18.000,-36.000,-18.000,-36.000,-274.009,-548.018,-482.937,-64.392,-3363.289,7785.369,320.232,239.461,106.630,62.986,457.345, 2.190,-2.177,-0.004, 0.396,-2.257, 2.083,1.79105,137.31715,0.39580,0.01108,0.54756,134.00000,0.11010,30.00000,-0.05395,0.00000,0.00000
1719253531.003179,320.000,110.000,66.000,290.000,106.000,72.000,268.000,124.000,70.000, 0.062, 0.067,-30.000,-4.000,-30.000,-4.000,-482.937,-64.392,-327.824,268.220,2311.344,4956.279,320.332,240.555,107.287,63.107,461.450,-2.231, 2.230, 0.021, 0.022,-1.077, 0.011,1.99222,127.12199,0.02247,0.01481,0.68309,116.00000,0.14185,52.00000,-0.05395,0.00000,0.00000
1719253531.067141,290.000,106.000,72.000,268.000,124.000,70.000,242.000,136.000,67.000, 0.067, 0.064,-22.000,18.000,-22.000,18.000,-327.824,268.220,-406.523,187.626,-1230.498,-1260.125,321.101,240.739,107.666,63.150,462.893,-2.221, 2.221,-0.010,-0.013, 0.275, 0.236,2.21430,130.00000,-0.01261,0.01516,0.60942,104.00000,0.07284,78.00000,-0.05961,1.00000,0.00000
1719253531.141993,268.000,124.000,70.000,242.000,136.000,67.000,224.000,158.000,67.000, 0.064, 0.075,-26.000,12.000,-26.000,12.000,-406.523,187.626,-240.700,294.189,2217.426,1424.980,320.321,241.683,107.779,63.035,461.090, 2.200,-2.212,-0.079,-0.339,-2.903,-1.192,2.43468,126.25371,-0.33926,0.01860,0.66819,82.00000,0.09194,96.00000,-0.05461,0.00000,-1.00000
1719253531.203586,242.000,136.000,67.000,224.000,158.000,67.000,202.000,184.000,70.000, 0.075, 0.062,-18.000,22.000,-18.000,22.000,-240.700,294.189,-356.777,421.646,-1882.439,2066.985,320.909,241.064,107.424,63.298,459.994, 2.196,-2.195,-0.109,-0.031,-4.228,-1.439,2.69849,130.61393,-0.03078,0.01553,0.69257,56.00000,0.01161,118.00000,-0.05461,0.00000,-1.00000
1719253531.270725,224.000,158.000,67.000,202.000,184.000,70.000,196.000,212.000,68.000, 0.062, 0.067,-22.000,26.000,-22.000,26.000,-356.777,421.646,-89.350,416.966,3982.430,-69.690,322.421,239.777,107.591,63.246,459.896, 2.206,-2.192,-0.028, 0.370,-2.028, 0.569,2.91951,127.12199,0.36981,0.01134,0.71226,28.00000,0.08744,124.00000,-0.06594,2.00000,0.00000
1719253531.335565,202.000,184.000,70.000,196.000,212.000,68.000,194.000,236.000,66.000, 0.067, 0.065,-6.000,28.000,-6.000,28.000,-89.350,416.966,-30.853,370.233,902.397,-720.923,322.271,239.249,107.948,62.625,460.514, 2.204,-2.199,-0.013, 0.128,-1.477, 0.820,3.10986,126.06348,0.12793,0.01369,0.69290,4.00000,0.07451,126.00000,-0.06728,2.00000,0.00000
1719253531.399936,196.000,212.000,68.000,194.000,236.000,66.000,196.000,256.000,67.000, 0.065, 0.064,-2.000,24.000,-2.000,24.000,-30.853,370.233,31.111,311.110,963.876,-919.685,323.157,238.530,108.435,62.236,460.638, 2.205,-2.203,-0.012, 0.050,-1.300, 0.675,-3.01327,125.02800,0.05020,0.01445,0.67819,-16.00000,0.06425,124.00000,-0.07427,3.00000,1.00000
1719253531.4721248,194.000,236.000,66.000,196.000,256.000,67.000,198.000,272.000,66.000, 0.064, 0.072, 2.000,20.000, 2.000,20.000,31.111,311.110,27.671,221.367,-47.595,-1241.627,322.877,237.247,108.284,61.679,458.586, 2.196,-2.194, 0.034, 0.073,-0.609, 2.370,-2.88508,126.12692,0.07340,0.01418,0.66682,-32.00000,0.02462,122.00000,-0.07061,2.00000,2.00000
1719253531.5343318,196.000,256.000,67.000,198.000,272.000,66.000,202.000,284.000,66.000, 0.072, 0.062, 2.000,16.000, 2.000,16.000,27.671,221.367,64.318,192.954,589.266,-456.875,322.192,237.560,108.374,61.484,461.728, 2.203,-2.209,-0.029,-0.156,-1.611, 0.107,-2.78468,125.93649,-0.15609,0.01655,0.65744,-44.00000,0.00235,118.00000,-0.07194,2.00000,2.00000
1719253531.597524,198.000,272.000,66.000,202.000,284.000,66.000,206.000,290.000,66.000, 0.062, 0.063, 4.000,12.000, 4.000,12.000,64.318,192.954,63.300,94.950,-16.106,-1550.912,322.192,237.368,108.000,61.795,461.012, 2.207,-2.205,-0.005, 0.078,-0.997, 0.760,-2.72826,124.48293,0.07775,0.01417,0.63205,-50.00000,-0.03362,114.00000,-0.07327,2.00000,2.00000
1719253531.67041,202.000,284.000,66.000,206.000,290.000,66.000,206.000,296.000,68.000, 0.063, 0.073, 4.000, 6.000, 4.000, 6.000,63.300,94.950, 0.000,82.299,-868.255,-173.534,322.425,237.839,108.209,61.901,462.123, 2.212,-2.211,-0.012, 0.012,-0.898, 0.253,-2.68499,127.01181,0.01238,0.01482,0.65369,-56.00000,-0.10161,114.00000,-0.07460,2.00000,2.00000
1719253531.738657,206.000,290.000,66.000,206.000,296.000,68.000,208.000,298.000,67.000, 0.073, 0.068, 0.000, 6.000, 0.000, 6.000, 0.000,82.299,29.348,29.348,430.663,-777.004,321.991,238.683,108.143,62.139,461.073, 2.207,-2.209, 0.039,-0.064, 0.259, 1.765,-2.66376,126.12692,-0.06411,0.01562,0.64398,-58.00000,-0.12289,112.00000,-0.07027,1.00000,1.00000
1719253531.7981498,206.000,296.000,68.000,208.000,298.000,67.000,206.000,294.000,66.000, 0.068, 0.060, 2.000, 2.000, 2.000, 2.000,29.348,29.348,-33.561,-67.122,-1055.651,-1618.821,321.746,239.344,108.171,62.273,462.077, 2.207,-2.213, 0.008,-0.132,-0.445, 0.853,-2.69922,126.14278,-0.13244,0.01637,0.61492,-54.00000,-0.19188,114.00000,-0.07093,1.00000,0.00000
1719253531.8630872,208.000,298.000,67.000,206.000,294.000,66.000,204.000,290.000,66.000, 0.060, 0.065,-2.000,-4.000,-2.000,-4.000,-33.561,-67.122,-30.826,-61.651,42.160,84.320,322.019,239.378,108.147,62.438,462.489, 2.212,-2.214, 0.019,-0.045,-0.009, 0.983,-2.73462,126.31706,-0.04520,0.01552,0.62957,-50.00000,-0.23151,116.00000,-0.07727,2.00000,0.00000
1719253531.9273942,206.000,294.000,66.000,204.000,290.000,66.000,200.000,284.000,65.000, 0.065, 0.064,-2.000,-4.000,-2.000,-4.000,-30.826,-61.651,-62.150,-93.226,-486.714,-490.593,322.058,239.190,107.826,62.702,460.573, 2.210,-2.205, 0.053, 0.140, 0.596, 2.155,-2.79015,127.81236,0.14008,0.01360,0.62620,-44.00000,-0.28848,120.00000,-0.07860,2.00000,0.00000
1719253532.003466,204.000,290.000,66.000,200.000,284.000,65.000,202.000,272.000,65.000, 0.064, 0.076,-4.000,-6.000,-4.000,-6.000,-62.150,-93.226,26.316,-157.899,1164.068,-850.982,323.026,239.216,108.460,62.494,461.462, 2.211,-2.211, 0.051,-0.002, 0.766, 1.899,-2.87678,122.26201,-0.00185,0.01502,0.58581,-32.00000,-0.28173,118.00000,-0.08560,3.00000,0.00000
1719253532.066529,200.000,284.000,65.000,202.000,272.000,65.000,200.000,256.000,64.000, 0.076, 0.063, 2.000,-12.000, 2.000,-12.000,26.316,-157.899,-31.725,-253.803,-920.701,-1521.303,323.211,239.207,108.725,62.316,461.446, 2.211,-2.215, 0.069,-0.137, 1.314, 2.251,-3.00904,121.06197,-0.13748,0.01644,0.55311,-16.00000,-0.35272,120.00000,-0.08759,3.00000,0.00000
1719253532.132627,202.000,272.000,65.000,200.000,256.000,64.000,198.000,250.000,65.000, 0.063, 0.066,-2.000,-16.000,-2.000,-16.000,-31.725,-253.803,-30.268,-90.804,22.054,2466.835,322.894,239.084,108.566,62.298,461.835, 2.213,-2.217, 0.073,-0.127, 1.549, 2.237,-3.05981,122.40915,-0.12665,0.01640,0.62852,-10.00000,-0.39435,122.00000,-0.08393,2.00000,0.00000
1719253532.1953962,200.000,256.000,64.000,198.000,250.000,65.000,196.000,230.000,66.000, 0.066, 0.063,-2.000,-6.000,-2.000,-6.000,-30.268,-90.804,-31.809,-318.086,-24.500,-3614.766,323.801,238.817,108.763,62.369,461.427, 2.214,-2.213, 0.098,-0.036, 2.125, 2.946,3.06112,124.40257,-0.03637,0.01551,0.51008,10.00000,-0.43664,124.00000,-0.09092,3.00000,1.00000
1719253532.262121,198.000,250.000,65.000,196.000,230.000,66.000,200.000,212.000,67.000, 0.063, 0.067,-2.000,-20.000,-2.000,-20.000,-31.809,-318.086,59.993,-269.966,1376.847,721.710,323.531,239.411,108.718,62.545,463.435, 2.221,-2.222, 0.078,-0.064, 2.064, 1.961,2.91236,123.22337,-0.06399,0.01582,0.50677,28.00000,-0.42956,120.00000,-0.09292,3.00000,0.00000
1719253532.333313,196.000,230.000,66.000,200.000,212.000,67.000,210.000,188.000,65.000, 0.067, 0.071, 4.000,-18.000, 4.000,-18.000,59.993,-269.966,140.518,-337.244,1131.535,-945.373,323.487,239.259,108.748,62.459,463.025,-2.213, 2.217,-0.105,-0.163, 3.007, 2.436,2.70000,121.67169,-0.16336,0.01689,0.43241,52.00000,-0.41614,110.00000,-0.09492,3.00000,0.00000
1719253532.4025338,200.000,212.000,67.000,210.000,188.000,65.000,222.000,162.000,67.000, 0.071, 0.069,10.000,-24.000,10.000,-24.000,140.518,-337.244,173.156,-375.170,470.943,-547.263,323.778,239.779,109.160,62.329,465.484,-2.200, 2.211,-0.073,-0.321, 2.770, 1.036,2.46935,125.25175,-0.32073,0.01863,0.37842,78.00000,-0.42776,98.00000,-0.09692,3.00000,0.00000
1719253532.4570801,210.000,188.000,65.000,222.000,162.000,67.000,242.000,142.000,67.000, 0.069, 0.055,12.000,-26.000,12.000,-26.000,173.156,-375.170,366.608,-366.608,3546.053,156.957,323.609,240.507,109.146,62.615,463.916,-2.203, 2.216,-0.099,-0.396, 3.182, 1.978,2.24304,125.25175,-0.39597,0.01958,0.38083,98.00000,-0.38367,78.00000,-0.09892,3.00000,0.00000
1719253532.523744,222.000,162.000,67.000,242.000,142.000,67.000,272.000,126.000,66.000, 0.055, 0.067,20.000,-20.000,20.000,-20.000,366.608,-366.608,449.980,-239.989,1250.520,1899.193,324.484,240.111,109.167,62.542,468.298,-2.175, 2.186,-0.087,-0.300, 4.587,-0.008,1.96932,123.69317,-0.30033,0.01877,0.36490,114.00000,-0.30958,48.00000,-0.10658,4.00000,0.00000
1719253532.587557,242.000,142.000,67.000,272.000,126.000,66.000,302.000,114.000,69.000, 0.067, 0.064,30.000,-16.000,30.000,-16.000,449.980,-239.989,470.138,-188.055,315.908,813.870,323.487,240.820,108.777,63.022,465.687,-2.204, 2.209,-0.093,-0.171, 3.233, 1.622,1.71269,127.27922,-0.17121,0.01757,0.34697,126.00000,-0.30058,18.00000,-0.10358,3.00000,0.00000
1719253532.6523662,272.000,126.000,66.000,302.000,114.000,69.000,338.000,114.000,68.000, 0.064, 0.065,30.000,-12.000,30.000,-12.000,470.138,-188.055,555.537, 0.000,1317.842,2901.989,323.012,241.142,108.422,63.298,466.227,-2.202, 2.204,-0.110,-0.109, 3.839, 1.906,1.42890,127.27922,-0.10892,0.01700,0.39511,126.00000,-0.23154,-18.00000,-0.10558,3.00000,-1.00000
1719253532.725319,302.000,114.000,69.000,338.000,114.000,68.000,374.000,120.000,69.000, 0.065, 0.073,36.000, 0.000,36.000, 0.000,555.537, 0.000,493.449,82.242,-851.033,1127.278,321.543,241.201,108.046,63.051,467.426,-2.198, 2.204,-0.059,-0.176, 2.676, 0.420,1.14794,131.59027,-0.17553,0.01775,0.40319,120.00000,-0.19556,-54.00000,-0.09624,1.00000,-1.00000
1719253532.789344,338.000,114.000,68.000,374.000,120.000,69.000,404.000,140.000,69.000, 0.073, 0.064,36.000, 6.000,36.000, 6.000,493.449,82.242,468.581,312.388,-388.418,3594.740,320.925,241.785,107.476,63.567,468.137,-2.195, 2.196,-0.067,-0.015, 3.205, 0.278,0.87214,130.59862,-0.01496,0.01615,0.48500,100.00000,-0.19763,-84.00000,-0.09124,0.00000,-1.00000
1719253532.854369,374.000,120.000,69.000,404.000,140.000,69.000,430.000,168.000,70.000, 0.064, 0.065,30.000,20.000,30.000,20.000,468.581,312.388,400.252,431.041,-1051.883,1826.584,320.692,241.798,107.350,63.671,466.585,-2.207, 2.205,-0.062, 0.049, 2.456, 0.740,0.57956,131.46863,0.04910,0.01549,0.53508,72.00000,-0.17803,-110.00000,-0.09124,0.00000,-1.00000
1719253532.918508,404.000,140.000,69.000,430.000,168.000,70.000,446.000,198.000,68.000, 0.065, 0.064,26.000,28.000,26.000,28.000,400.252,431.041,249.190,467.231,-2352.699,563.644,320.106,241.572,107.196,63.483,466.629,-2.204, 2.204,-0.055,-0.013, 2.412, 0.463,0.32175,132.81566,-0.01316,0.01612,0.55111,42.00000,-0.20315,-126.00000,-0.09124,0.00000,-1.00000
1719253532.982672,430.000,168.000,70.000,446.000,198.000,68.000,452.000,228.000,68.000, 0.064, 0.064,16.000,30.000,16.000,30.000,249.190,467.231,93.506,467.530,-2426.231, 4.653,320.846,239.138,107.937,61.810,451.661, 2.169,-2.183, 0.040,-0.333,-1.552, 3.639,0.09066,132.54433,-0.33269,0.01948,0.56211,12.00000,-0.23127,-132.00000,-0.09124,0.00000,0.00000
1719253533.056727,446.000,198.000,68.000,452.000,228.000,68.000,452.000,258.000,67.000, 0.064, 0.074, 6.000,30.000, 6.000,30.000,93.506,467.530, 0.000,405.417,-1263.629,-839.393,320.397,238.013,107.522,61.331,448.126, 2.155,-2.169,-0.002,-0.293,-3.462, 3.343,-0.13553,133.22162,-0.29280,0.01923,0.58311,-18.00000,-0.23235,-132.00000,-0.09124,0.00000,1.00000
1719253533.118557,452.000,228.000,68.000,452.000,258.000,67.000,446.000,286.000,68.000, 0.074, 0.062, 0.000,30.000, 0.000,30.000, 0.000,405.417,-96.952,452.444,-1566.626,759.909,319.935,239.224,107.318,62.384,462.667, 2.218,-2.222, 0.083,-0.137, 2.097, 2.179,-0.35004,134.13426,-0.13700,0.01774,0.59741,-46.00000,-0.23844,-126.00000,-0.09124,0.00000,0.00000
1719253533.1848772,452.000,258.000,67.000,446.000,286.000,68.000,436.000,308.000,68.000, 0.062, 0.066,-6.000,28.000,-6.000,28.000,-96.952,452.444,-150.930,332.046,-814.688,-1817.168,320.131,239.423,107.391,62.465,463.595, 2.222,-2.225, 0.064,-0.113, 1.790, 1.513,-0.53022,134.46189,-0.11327,0.01756,0.58601,-68.00000,-0.23484,-116.00000,-0.09124,0.00000,0.00000
1719253533.2475488,446.000,286.000,68.000,436.000,308.000,68.000,422.000,326.000,67.000, 0.066, 0.063,-10.000,22.000,-10.000,22.000,-150.930,332.046,-223.374,287.195,-1155.856,-715.619,320.644,239.664,107.509,62.658,464.357, 2.228,-2.230, 0.082,-0.092, 2.593, 1.626,-0.70050,133.41664,-0.09156,0.01738,0.59362,-86.00000,-0.23791,-102.00000,-0.09124,0.00000,0.00000
1719253533.3112252,436.000,308.000,68.000,422.000,326.000,67.000,406.000,340.000,67.000, 0.063, 0.064,-14.000,18.000,-14.000,18.000,-223.374,287.195,-251.086,219.701,-434.892,-1059.179,320.537,239.551,107.721,62.354,463.684, 2.220,-2.227, 0.073,-0.221, 2.024, 1.739,-0.86053,131.89390,-0.22100,0.01879,0.60389,-100.00000,-0.23228,-86.00000,-0.09124,0.00000,0.00000
1719253533.386228,422.000,326.000,67.000,406.000,340.000,67.000,392.000,350.000,67.000, 0.064, 0.075,-16.000,14.000,-16.000,14.000,-251.086,219.701,-186.643,133.316,859.138,-1151.643,320.873,239.234,107.780,62.310,463.320, 2.220,-2.225, 0.081,-0.181, 2.182, 1.987,-0.99123,131.46863,-0.18052,0.01847,0.61549,-110.00000,-0.20029,-72.00000,-0.09124,0.00000,0.00000
1719253533.450582,406.000,340.000,67.000,392.000,350.000,67.000,380.000,356.000,67.000, 0.075, 0.064,-14.000,10.000,-14.000,10.000,-186.643,133.316,-186.831,93.415,-2.926,-621.227,320.644,239.426,107.504,62.565,463.328, 2.221,-2.222, 0.081,-0.059, 2.111, 2.055,-1.09345,130.59862,-0.05930,0.01729,0.62708,-116.00000,-0.17130,-60.00000,-0.09124,0.00000,0.00000
1719253533.523519,392.000,350.000,67.000,380.000,356.000,67.000,370.000,362.000,67.000, 0.064, 0.073,-12.000, 6.000,-12.000, 6.000,-186.831,93.415,-136.925,82.155,683.338,-154.185,320.916,239.221,107.728,62.365,463.584, 2.220,-2.224, 0.070,-0.118, 1.866, 1.719,-1.18184,131.84840,-0.11793,0.01794,0.67071,-122.00000,-0.14463,-50.00000,-0.09124,0.00000,0.00000
1719253533.582295,380.000,356.000,67.000,370.000,362.000,67.000,358.000,362.000,67.000, 0.073, 0.059,-10.000, 6.000,-10.000, 6.000,-136.925,82.155,-204.387, 0.000,-1149.028,-1399.279,320.676,239.187,107.602,62.378,462.849, 2.217,-2.220, 0.079,-0.105, 1.910, 2.172,-1.26885,127.78106,-0.10505,0.01786,0.66629,-122.00000,-0.15299,-38.00000,-0.09124,0.00000,0.00000
1719253533.64639,370.000,362.000,67.000,358.000,362.000,67.000,350.000,360.000,66.000, 0.059, 0.064,-12.000, 0.000,-12.000, 0.000,-204.387, 0.000,-124.644,-31.161,1242.433,-485.501,320.631,239.216,107.518,62.454,463.097, 2.219,-2.220, 0.070,-0.057, 1.739, 1.899,-1.32582,123.69317,-0.05673,0.01741,0.69024,-120.00000,-0.11697,-30.00000,-0.09124,0.00000,0.00000
1719253533.711381,358.000,362.000,67.000,350.000,360.000,66.000,342.000,360.000,66.000, 0.064, 0.065,-8.000,-2.000,-8.000,-2.000,-124.644,-31.161,-123.151, 0.000,22.979,479.687,320.303,239.180,107.364,62.450,463.117, 2.218,-2.219, 0.061,-0.033, 1.449, 1.716,-1.38948,122.00000,-0.03346,0.01719,0.74521,-120.00000,-0.11365,-22.00000,-0.09124,0.00000,0.00000
1719253533.774444,350.000,360.000,66.000,342.000,360.000,66.000,332.000,350.000,67.000, 0.065, 0.063,-8.000, 0.000,-8.000, 0.000,-123.151, 0.000,-158.492,-158.492,-560.119,-2511.957,320.308,237.951,107.287,62.032,461.501, 2.214,-2.213, 0.084,-0.010, 1.779, 2.557,-1.46214,110.65261,-0.01026,0.01696,0.70177,-110.00000,-0.12967,-12.00000,-0.09124,0.00000,2.00000
1719253533.847666,342.000,360.000,66.000,332.000,350.000,67.000,326.000,342.000,66.000, 0.063, 0.073,-10.000,-10.000,-10.000,-10.000,-158.492,-158.492,-81.994,-109.326,1045.390,671.887,319.920,237.941,107.087,62.039,460.986, 2.210,-2.208, 0.074, 0.036, 1.263, 2.599,-1.51204,102.17632,0.03576,0.01649,0.74675,-102.00000,-0.10064,-6.00000,-0.09124,0.00000,2.00000
1719253533.91478,332.000,350.000,67.000,326.000,342.000,66.000,318.000,330.000,67.000, 0.073, 0.067,-6.000,-8.000,-6.000,-8.000,-81.994,-109.326,-119.207,-178.810,-554.498,-1035.378,319.694,237.721,107.053,61.883,460.405, 2.207,-2.206, 0.083,-0.007, 1.362, 2.956,-1.59301,90.02222,-0.00747,0.01692,0.74069,-90.00000,-0.12032,2.00000,-0.09124,0.00000,2.00000
1719253533.976918,326.000,342.000,66.000,318.000,330.000,67.000,308.000,314.000,66.000, 0.067, 0.062,-8.000,-12.000,-8.000,-12.000,-119.207,-178.810,-160.984,-257.575,-672.555,-1267.993,319.683,237.615,107.151,61.737,459.993, 2.205,-2.206, 0.090,-0.079, 1.477, 3.200,-1.73156,74.96666,-0.07916,0.01768,0.72730,-74.00000,-0.14433,12.00000,-0.09124,0.00000,2.00000
1719253534.0398898,318.000,330.000,67.000,308.000,314.000,66.000,300.000,294.000,66.000, 0.062, 0.063,-10.000,-16.000,-10.000,-16.000,-160.984,-257.575,-126.940,-317.349,540.205,-948.456,319.167,238.158,106.754,62.166,460.091, 2.209,-2.207, 0.071, 0.037, 1.104, 2.560,-1.92550,57.58472,0.03657,0.01650,0.70525,-54.00000,-0.13998,20.00000,-0.09124,0.00000,1.00000
1719253534.1117802,308.000,314.000,66.000,300.000,294.000,66.000,290.000,270.000,65.000, 0.063, 0.072,-8.000,-20.000,-8.000,-20.000,-126.940,-317.349,-139.049,-333.718,-168.382,-227.609,319.456,238.866,107.122,62.198,460.480, 2.206,-2.209, 0.077,-0.112, 1.252, 2.753,-2.35619,42.42641,-0.11242,0.01805,0.67321,-30.00000,-0.16998,30.00000,-0.09124,0.00000,1.00000
1719253534.177191,300.000,294.000,66.000,290.000,270.000,65.000,282.000,244.000,65.000, 0.072, 0.065,-10.000,-24.000,-10.000,-24.000,-139.049,-333.718,-122.287,-397.434,256.218,-973.961,319.231,238.403,107.156,61.848,459.672, 2.200,-2.206, 0.073,-0.184, 0.869, 2.916,-3.03672,38.20995,-0.18447,0.01886,0.64653,-4.00000,-0.17162,38.00000,-0.09124,0.00000,1.00000
1719253534.241513,290.000,270.000,65.000,282.000,244.000,65.000,268.000,214.000,66.000, 0.065, 0.064,-8.000,-26.000,-8.000,-26.000,-122.287,-397.434,-217.790,-466.692,-1485.674,-1077.412,319.367,238.612,107.123,62.055,459.385, 2.202,-2.207, 0.089,-0.151, 1.386, 3.235,2.67795,58.13777,-0.15057,0.01860,0.59284,26.00000,-0.24098,52.00000,-0.09124,0.00000,1.00000
1719253534.305505,282.000,244.000,65.000,268.000,214.000,66.000,254.000,178.000,65.000, 0.064, 0.064,-14.000,-30.000,-14.000,-30.000,-217.790,-466.692,-218.648,-562.237,-13.400,-1492.188,319.631,239.285,107.183,62.389,460.398, 2.206,-2.209, 0.084,-0.112, 1.435, 2.915,2.38743,90.55385,-0.11201,0.01827,0.50915,62.00000,-0.26996,66.00000,-0.09124,0.00000,0.00000
1719253534.369178,268.000,214.000,66.000,254.000,178.000,65.000,240.000,140.000,65.000, 0.064, 0.064,-14.000,-36.000,-14.000,-36.000,-218.648,-562.237,-220.129,-597.493,-23.288,-554.341,319.291,239.812,107.105,62.582,460.866, 2.211,-2.216, 0.084,-0.172, 1.752, 2.590,2.24554,128.06248,-0.17219,0.01895,0.44183,100.00000,-0.30360,80.00000,-0.09124,0.00000,0.00000
1719253534.43345,254.000,178.000,65.000,240.000,140.000,65.000,242.000,124.000,66.000, 0.064, 0.064,-14.000,-38.000,-14.000,-38.000,-220.129,-597.493,31.091,-248.725,3905.294,5421.705,319.899,240.067,107.159,62.916,461.622,-2.218, 2.220,-0.109,-0.108, 2.852, 2.758,2.16277,139.78555,-0.10750,0.01836,0.56037,116.00000,-0.20845,78.00000,-0.09124,0.00000,0.00000
1719253534.499135,240.000,140.000,65.000,242.000,124.000,66.000,254.000,132.000,70.000, 0.064, 0.066, 2.000,-16.000, 2.000,-16.000,31.091,-248.725,182.904,121.936,2313.951,5649.641,321.017,240.156,107.208,63.288,464.499,-2.195, 2.192,-0.119,-0.001, 4.616, 1.601,2.11935,126.57014,-0.00114,0.01730,0.70859,108.00000,-0.14936,66.00000,-0.09691,1.00000,0.00000
1719253534.572187,242.000,124.000,66.000,254.000,132.000,70.000,280.000,150.000,69.000, 0.066, 0.073,12.000, 8.000,12.000, 8.000,182.904,121.936,356.160,246.572,2373.333,1707.321,320.894,241.254,107.809,63.132,463.400, 2.220,-2.226, 0.088,-0.205, 2.420, 2.132,1.98902,98.48858,-0.20515,0.01944,0.76269,90.00000,-0.04457,40.00000,-0.09191,0.00000,-1.00000
1719253534.6378949,254.000,132.000,70.000,280.000,150.000,69.000,308.000,160.000,66.000, 0.073, 0.066,26.000,18.000,26.000,18.000,356.160,246.572,425.545,151.980,1054.509,-1437.612,320.920,241.803,108.018,63.141,464.307, 2.219,-2.230, 0.053,-0.284, 1.558, 1.163,1.71969,80.89499,-0.28379,0.02037,0.68099,80.00000,-0.01955,12.00000,-0.09191,0.00000,-1.00000
1719253534.7025962,280.000,150.000,69.000,308.000,160.000,66.000,332.000,170.000,65.000, 0.066, 0.065,28.000,10.000,28.000,10.000,425.545,151.980,370.646,154.436,-847.834,37.922,320.329,239.918,107.533,62.591,462.085, 2.211,-2.215, 0.058,-0.125, 1.060, 1.945,1.40102,71.02112,-0.12539,0.01885,0.66268,70.00000,-0.03359,-12.00000,-0.09191,0.00000,0.00000
1719253534.778687,308.000,160.000,66.000,332.000,170.000,65.000,360.000,176.000,66.000, 0.065, 0.076,24.000,10.000,24.000,10.000,370.646,154.436,368.381,78.939,-29.799,-993.273,320.028,239.036,107.052,62.587,460.868, 2.212,-2.208, 0.076, 0.078, 1.350, 2.583,1.01220,75.47185,0.07794,0.01678,0.61434,64.00000,0.02376,-40.00000,-0.09191,0.00000,0.00000
1719253534.832082,332.000,170.000,65.000,360.000,176.000,66.000,380.000,178.000,67.000, 0.076, 0.053,28.000, 6.000,28.000, 6.000,368.381,78.939,374.064,37.406,106.294,-776.787,319.241,238.355,106.618,62.377,459.454, 2.206,-2.199, 0.092, 0.141, 1.390, 3.422,0.80179,86.27862,0.14108,0.01607,0.56466,62.00000,-0.00632,-60.00000,-0.09191,0.00000,1.00000
1719253534.902133,360.000,176.000,66.000,380.000,178.000,67.000,404.000,174.000,67.000, 0.053, 0.070,20.000, 2.000,20.000, 2.000,374.064,37.406,342.553,-57.092,-449.757,-1348.782,319.099,238.902,106.543,62.656,460.635, 2.213,-2.206, 0.064, 0.158, 1.007, 2.289,0.66597,106.82696,0.15805,0.01583,0.49564,66.00000,0.06369,-84.00000,-0.09191,0.00000,1.00000
1719253534.966961,380.000,178.000,67.000,404.000,174.000,67.000,426.000,166.000,68.000, 0.070, 0.065,24.000,-4.000,24.000,-4.000,342.553,-57.092,339.391,-123.415,-48.777,-1023.153,318.283,239.287,106.719,62.295,460.514, 2.206,-2.211, 0.069,-0.164, 1.088, 2.511,0.60946,129.27490,-0.16425,0.01913,0.43697,74.00000,0.09497,-106.00000,-0.08624,-1.00000,0.00000
1719253535.0335832,404.000,174.000,67.000,426.000,166.000,68.000,424.000,168.000,67.000, 0.065, 0.066,22.000,-8.000,22.000,-8.000,339.391,-123.415,-30.079,30.079,-5556.622,2308.461,318.020,239.935,107.206,61.959,461.163, 2.201,-2.221, 0.046,-0.526, 0.563, 1.790,0.60554,126.49111,-0.52630,0.02301,0.48907,72.00000,-0.05158,-104.00000,-0.08558,-1.00000,0.00000
